transactionID,carrierID,customerID,amount,date
5426,1,437,19.87,2006-10-05 14:28:57
5427,3,311,12.19,2007-01-05 21:14:53
5428,1,246,12.8,2008-04-15 18:32:57
5429,2,829,18.07,2007-05-17 00:17:50
5430,1,171,17.78,2007-12-02 13:22:45
5431,3,89,5.33,2006-01-03 11:29:35
5432,3,202,9.08,2006-01-09 13:02:18
5433,1,140,12.29,2007-07-23 20:53:27
5434,2,908,15.15,2005-11-18 12:32:16
5435,2,913,13.85,2006-03-15 08:49:34
5436,1,427,7.31,2005-12-29 07:58:17
5437,2,860,15.24,2008-09-13 03:42:31
5438,1,639,15.46,2005-01-22 07:23:07
5439,3,774,17.06,2007-11-22 00:06:22
5440,2,415,9.22,2005-08-31 09:08:14
5441,1,6,18.23,2007-11-21 16:10:33
5442,3,766,14.98,2009-06-26 04:20:24
5443,1,801,18.11,2009-09-09 17:15:08
5444,2,383,18.39,2009-02-06 21:25:14
5445,3,850,11.18,2007-01-29 21:15:50
5446,2,465,19.0,2005-01-19 23:23:12
5447,2,315,5.09,2006-10-28 00:22:14
5448,2,679,17.69,2008-08-03 04:20:00
5449,3,701,5.88,2009-10-03 12:27:53
5450,3,890,6.7,2005-10-01 02:34:00
5451,2,186,15.44,2007-11-26 00:57:15
5452,3,5,16.22,2008-07-06 05:53:11
5453,3,654,17.64,2009-03-29 17:46:29
5454,1,526,13.67,2008-10-04 12:24:08
5455,3,191,16.41,2009-11-28 21:26:26
5456,2,377,13.07,2005-02-09 23:31:07
5457,2,826,6.71,2008-10-23 09:59:45
5458,3,558,16.35,2008-11-23 18:12:04
5459,1,40,12.66,2008-03-30 06:20:10
5460,3,223,18.04,2007-02-15 18:43:48
5461,2,992,14.09,2009-05-07 15:17:48
5462,3,298,8.61,2008-11-23 10:47:24
5463,1,647,9.21,2009-12-30 03:48:29
5464,2,124,12.91,2009-12-25 16:33:08
5465,2,347,12.91,2009-03-27 00:25:09
5466,2,10,17.88,2006-09-04 14:48:10
5467,3,795,15.16,2007-02-14 08:42:24
5468,3,399,10.01,2005-01-03 21:08:12
5469,1,373,15.83,2008-07-21 10:23:08
5470,2,360,9.45,2005-02-05 00:59:24
5471,1,689,14.71,2007-01-05 22:31:04
5472,3,862,6.42,2008-04-25 21:27:50
5473,1,151,14.85,2005-09-01 19:38:03
5474,1,845,9.43,2006-06-26 13:41:42
5475,1,750,5.66,2005-02-02 03:11:26
5476,2,109,6.46,2008-06-07 11:03:07
5477,2,411,17.0,2009-07-28 13:35:03
5478,1,87,11.48,2006-11-25 05:02:42
5479,3,518,7.17,2006-07-26 14:33:31
5480,1,770,16.21,2008-09-22 22:08:14
5481,1,117,15.81,2007-07-26 11:04:40
5482,3,623,14.88,2005-03-14 19:59:10
5483,2,184,17.59,2007-02-01 15:13:38
5484,3,289,10.01,2006-04-25 03:19:16
5485,2,272,10.64,2007-07-10 08:59:18
5486,3,422,14.53,2007-12-09 16:58:45
5487,2,829,11.87,2006-06-01 03:24:34
5488,3,286,6.59,2009-05-23 22:55:31
5489,2,275,14.47,2009-12-06 12:17:56
5490,1,319,11.02,2007-10-12 16:41:29
5491,3,182,17.24,2009-05-19 14:03:17
5492,2,598,5.86,2009-06-07 21:36:05
5493,3,619,11.87,2007-03-05 08:04:39
5494,2,721,8.96,2007-04-27 04:23:40
5495,3,206,15.43,2009-06-19 19:53:22
5496,1,764,18.54,2008-07-09 07:00:22
5497,3,227,13.05,2006-04-07 16:46:23
5498,2,161,9.29,2007-03-12 18:33:35
5499,3,941,16.95,2008-07-15 08:37:02
5500,2,788,9.7,2007-12-03 19:54:20
5501,1,42,6.98,2008-06-20 07:18:21
5502,3,585,8.64,2009-06-05 02:37:13
5503,3,261,16.94,2009-07-28 04:55:25
5504,3,386,9.58,2006-11-13 03:13:13
5505,3,725,9.37,2006-12-31 15:37:32
5506,1,371,16.95,2006-12-14 05:35:54
5507,3,817,10.23,2009-11-26 05:51:13
5508,3,508,8.4,2008-12-06 02:54:52
5509,2,993,7.76,2008-05-15 09:18:43
5510,3,785,11.83,2009-09-21 04:22:48
5511,3,243,10.72,2008-11-30 19:51:11
5512,1,708,8.66,2006-12-14 17:54:04
5513,3,493,18.17,2008-12-25 09:12:08
5514,2,62,7.0,2008-12-23 15:03:11
5515,2,17,19.2,2006-05-26 13:29:03
5516,1,14,12.56,2009-11-19 17:28:27
5517,3,658,15.57,2005-02-13 16:03:29
5518,1,537,5.23,2009-05-10 13:55:29
5519,3,158,7.17,2008-11-24 08:19:50
5520,2,147,8.35,2005-08-17 19:36:38
5521,3,595,18.0,2006-08-01 19:27:49
5522,3,646,6.82,2009-03-30 18:16:03
5523,3,478,7.66,2007-07-27 02:54:50
5524,1,388,6.38,2008-09-16 06:14:27
5525,2,608,19.7,2008-11-26 13:51:48
5526,2,331,12.13,2005-11-25 21:21:26
5527,1,641,15.85,2009-08-22 22:38:35
5528,2,532,18.79,2008-01-15 01:49:08
5529,2,981,12.04,2006-11-06 05:09:51
5530,1,86,12.81,2009-02-06 04:51:40
5531,3,132,13.99,2007-06-15 11:35:04
5532,2,757,11.62,2008-04-18 09:13:23
5533,2,572,12.46,2009-09-24 13:11:31
5534,2,793,6.28,2005-01-04 04:34:27
5535,1,464,13.72,2005-08-02 14:46:07
5536,3,430,12.73,2006-07-01 08:22:18
5537,3,114,15.71,2008-03-31 08:31:43
5538,1,887,11.71,2007-05-28 03:46:37
5539,1,295,5.61,2006-04-23 12:34:01
5540,3,226,17.68,2008-05-17 09:18:35
5541,3,557,5.3,2008-05-20 15:58:01
5542,3,838,11.92,2006-07-22 04:54:15
5543,3,370,9.41,2005-05-30 10:42:36
5544,3,610,17.4,2009-03-28 08:08:20
5545,2,70,17.59,2005-11-30 14:36:57
5546,1,703,9.51,2007-08-03 18:26:44
5547,1,125,9.74,2006-12-06 06:26:48
5548,2,626,10.14,2007-07-10 19:48:45
5549,2,282,19.11,2009-05-28 14:28:49
5550,3,860,7.47,2009-05-14 13:10:06
5551,2,389,11.53,2006-09-21 19:17:47
5552,1,557,17.73,2009-12-18 20:33:30
5553,1,286,8.84,2009-01-17 14:58:30
5554,3,412,8.41,2006-01-06 01:22:04
5555,3,312,8.2,2009-01-19 12:24:58
5556,2,606,12.25,2007-01-03 00:49:01
5557,3,632,12.52,2009-08-30 11:22:08
5558,2,872,18.14,2005-03-21 10:30:34
5559,1,876,10.78,2009-05-15 09:46:40
5560,2,654,14.6,2009-03-23 15:40:23
5561,3,412,10.43,2006-09-09 17:05:15
5562,3,573,16.43,2007-05-13 16:19:46
5563,3,148,5.27,2008-11-03 11:55:30
5564,1,694,14.4,2006-09-10 07:55:56
5565,3,779,11.94,2006-04-16 04:35:38
5566,2,391,10.89,2005-12-20 01:59:32
5567,2,590,8.57,2009-10-19 05:28:08
5568,1,489,17.2,2007-09-03 09:17:32
5569,3,661,13.56,2008-11-10 23:37:22
5570,3,200,15.95,2006-04-05 09:14:37
5571,2,996,11.84,2009-07-11 07:03:34
5572,1,437,16.08,2006-09-08 15:56:10
5573,3,296,5.2,2008-07-28 16:06:17
5574,2,324,6.4,2008-04-13 12:20:39
5575,3,172,19.1,2009-04-16 16:05:59
5576,2,404,17.93,2009-11-29 03:55:54
5577,3,179,13.04,2008-10-19 07:18:45
5578,2,425,5.82,2005-09-24 15:00:59
5579,2,652,13.04,2006-07-02 05:20:51
5580,1,464,19.69,2007-10-18 09:59:26
5581,1,384,15.06,2009-10-13 21:20:00
5582,2,539,6.69,2008-07-17 20:37:35
5583,1,243,11.63,2005-06-07 20:34:05
5584,2,70,11.2,2008-11-21 09:05:37
5585,2,34,12.73,2009-08-19 14:06:09
5586,3,418,10.86,2007-03-31 23:38:12
5587,2,450,14.38,2008-06-29 14:37:56
5588,3,8,11.02,2009-10-18 13:05:10
5589,3,422,19.52,2009-02-03 01:48:10
5590,3,197,11.87,2007-01-07 14:24:44
5591,2,592,9.45,2006-08-07 06:55:25
5592,2,615,7.86,2008-08-28 01:59:42
5593,1,774,5.16,2008-02-18 00:32:12
5594,3,468,7.8,2007-08-26 00:19:39
5595,3,156,6.16,2005-12-09 09:49:40
5596,2,163,14.69,2009-06-27 01:51:34
5597,2,337,13.42,2005-01-13 16:33:43
5598,2,29,5.1,2006-05-03 17:13:37
5599,1,548,6.32,2007-12-10 08:19:08
5600,3,720,17.85,2006-01-19 23:51:20
5601,3,353,12.43,2008-04-05 07:22:11
5602,1,889,12.86,2007-05-19 10:27:07
5603,2,47,9.48,2009-01-16 18:19:24
5604,1,198,18.42,2008-05-30 23:06:21
5605,2,596,9.06,2005-09-22 14:50:33
5606,1,269,19.09,2008-08-21 05:04:52
5607,2,687,5.59,2009-10-24 08:06:29
5608,3,841,8.2,2009-12-21 07:48:41
5609,1,542,5.09,2007-06-26 14:26:51
5610,3,660,11.54,2007-03-31 12:10:53
5611,2,650,11.09,2009-10-30 08:39:10
5612,1,494,13.1,2007-06-23 02:21:07
5613,3,771,16.18,2007-01-03 07:01:14
5614,3,559,9.46,2007-01-07 00:19:21
5615,2,323,14.01,2007-11-04 19:55:09
5616,1,391,7.79,2008-05-09 07:08:12
5617,1,308,15.41,2009-05-26 08:41:30
5618,1,860,7.98,2009-03-14 22:51:57
5619,1,664,17.6,2009-04-03 07:51:57
5620,2,336,6.89,2007-03-11 07:18:12
5621,1,567,13.59,2005-03-20 21:38:21
5622,3,398,8.3,2006-01-05 09:08:09
5623,2,685,18.93,2006-06-21 00:44:03
5624,3,765,10.96,2005-11-17 21:39:47
5625,3,643,12.12,2005-01-09 11:57:42
5626,2,63,16.1,2006-06-10 04:51:18
5627,1,777,17.56,2009-12-11 11:44:51
5628,3,270,14.85,2005-04-30 18:40:10
5629,2,808,12.02,2007-06-19 09:26:20
5630,2,920,7.24,2006-02-04 17:04:51
5631,3,985,10.07,2005-03-04 01:12:18
5632,3,853,18.2,2008-08-26 10:35:08
5633,2,35,12.74,2008-12-11 15:21:06
5634,1,154,15.71,2008-11-27 05:27:45
5635,1,793,5.43,2007-12-09 09:08:54
5636,2,932,5.94,2006-12-09 22:00:35
5637,1,57,15.35,2005-10-06 05:36:37
5638,2,46,10.11,2005-07-30 22:19:12
5639,2,149,10.41,2009-02-19 20:12:41
5640,2,76,19.33,2006-02-19 20:22:34
5641,1,962,7.72,2008-02-10 00:19:23
5642,3,217,17.65,2005-01-04 08:36:15
5643,1,925,11.74,2005-05-20 17:42:17
5644,3,598,19.93,2009-04-18 09:14:37
5645,1,75,7.0,2006-11-24 17:32:34
5646,1,658,13.42,2007-02-28 17:51:16
5647,3,915,12.58,2008-04-22 13:02:12
5648,3,59,16.2,2005-12-31 08:43:06
5649,3,666,10.28,2009-03-26 14:45:51
5650,2,442,19.64,2005-05-17 17:53:31
5651,2,338,10.66,2005-02-22 18:27:43
5652,2,214,6.4,2007-07-08 12:51:58
5653,1,368,19.02,2006-11-21 15:54:35
5654,3,390,6.1,2007-11-27 06:15:27
5655,1,510,13.06,2007-11-15 22:28:24
5656,2,102,9.3,2006-01-27 22:10:32
5657,1,788,11.16,2008-12-20 09:20:27
5658,3,169,5.59,2009-06-04 23:14:01
5659,1,361,14.49,2009-05-15 09:01:19
5660,2,822,7.51,2005-08-17 13:47:00
5661,1,979,8.38,2007-01-19 18:53:14
5662,2,251,13.0,2005-12-09 19:48:27
5663,3,317,6.64,2009-09-10 04:37:23
5664,2,767,6.15,2007-10-19 04:16:12
5665,3,495,18.65,2008-06-13 05:27:46
5666,1,138,9.76,2007-10-30 23:20:30
5667,3,449,17.08,2007-05-18 18:51:35
5668,1,199,10.38,2008-07-31 22:20:13
5669,3,635,5.89,2009-11-11 02:44:23
5670,2,533,6.2,2006-07-13 06:44:31
5671,1,112,5.86,2008-10-01 14:02:22
5672,3,768,11.02,2006-12-08 23:51:17
5673,2,423,19.57,2005-03-26 03:42:42
5674,1,978,6.13,2009-05-05 12:34:37
5675,1,855,11.22,2009-04-08 10:36:29
5676,1,390,11.93,2006-01-26 07:24:36
5677,3,864,18.38,2009-03-14 07:45:06
5678,1,815,9.59,2007-02-02 17:46:29
5679,1,68,19.8,2007-11-14 03:49:18
5680,3,252,19.38,2009-02-15 01:01:26
5681,3,674,8.19,2008-06-04 05:03:23
5682,3,257,14.95,2007-03-29 01:26:25
5683,1,298,8.76,2007-05-17 18:41:07
5684,2,277,6.37,2006-01-19 17:15:21
5685,1,901,17.92,2007-12-13 20:27:14
5686,2,378,18.73,2005-06-26 02:00:27
5687,1,660,15.73,2005-07-29 09:43:46
5688,3,653,17.48,2009-10-18 07:14:20
5689,3,46,11.81,2005-01-04 03:38:12
5690,1,450,19.01,2009-01-11 02:38:18
5691,2,349,11.44,2007-10-17 12:26:27
5692,2,156,15.27,2007-08-09 11:03:39
5693,3,251,8.1,2009-01-05 12:36:12
5694,2,423,15.09,2008-08-20 13:46:54
5695,2,551,14.41,2005-11-13 12:34:25
5696,2,713,10.19,2005-12-20 09:08:05
5697,2,763,15.87,2007-01-23 18:29:06
5698,3,682,9.88,2008-06-04 04:30:01
5699,3,124,19.44,2006-11-04 15:10:20
5700,1,359,11.8,2007-04-16 16:45:13
5701,2,283,13.84,2006-12-22 11:10:15
5702,2,148,19.46,2006-11-22 03:37:46
5703,2,185,17.02,2006-11-13 13:29:14
5704,2,548,8.3,2006-04-08 12:37:51
5705,1,216,10.9,2005-04-16 01:21:36
5706,2,424,5.75,2006-02-05 16:22:59
5707,1,272,10.64,2009-09-21 17:07:53
5708,1,458,5.0,2009-07-10 10:36:13
5709,2,866,8.58,2008-02-13 04:41:52
5710,3,167,11.02,2007-05-29 20:18:36
5711,3,665,10.95,2006-05-03 12:59:26
5712,1,116,18.08,2008-06-12 10:17:50
5713,3,823,14.88,2009-07-25 01:51:25
5714,3,900,19.71,2005-03-16 07:06:05
5715,1,488,8.83,2005-11-08 20:40:12
5716,1,946,8.96,2005-09-25 09:07:58
5717,3,192,6.22,2008-05-07 14:07:35
5718,2,613,10.33,2008-01-29 17:46:58
5719,1,832,7.62,2005-01-20 14:09:37
5720,1,461,6.16,2006-01-03 20:47:12
5721,1,413,10.04,2006-09-06 12:10:29
5722,2,110,9.21,2007-08-18 14:42:03
5723,3,585,10.7,2008-05-18 23:18:24
5724,1,546,7.12,2007-01-24 11:08:23
5725,1,522,10.02,2006-06-17 20:51:39
5726,2,471,9.3,2005-03-18 09:57:29
5727,2,759,13.64,2008-11-30 09:27:48
5728,3,912,19.85,2007-04-29 21:07:50
5729,2,728,6.25,2007-06-26 00:36:46
5730,2,950,10.31,2005-10-12 08:42:37
5731,2,925,11.71,2005-11-03 19:58:28
5732,1,722,15.79,2008-02-03 10:31:26
5733,2,676,6.17,2007-11-18 21:33:49
5734,3,449,14.6,2007-06-26 21:04:35
5735,3,16,5.46,2005-07-28 02:34:11
5736,1,614,10.94,2006-04-27 05:19:21
5737,1,268,9.7,2007-05-21 18:05:03
5738,1,506,6.72,2007-03-04 21:57:04
5739,1,447,9.33,2009-01-13 04:15:35
5740,3,683,13.85,2007-11-15 08:13:02
5741,2,919,9.05,2008-10-27 03:44:24
5742,1,918,17.35,2008-03-25 11:07:03
5743,1,367,13.01,2005-03-21 07:38:10
5744,1,426,13.72,2008-09-12 00:22:00
5745,3,369,6.01,2007-04-27 21:10:16
5746,3,595,10.18,2005-03-28 16:11:42
5747,2,691,14.52,2007-05-19 15:54:19
5748,2,251,13.89,2006-10-10 07:43:04
5749,3,642,16.22,2008-08-09 11:22:34
5750,3,913,12.16,2009-01-24 01:43:11
5751,3,269,12.77,2007-05-04 01:27:10
5752,2,284,6.25,2006-07-22 02:20:11
5753,3,303,5.59,2009-04-05 15:19:37
5754,2,515,16.87,2006-02-17 10:09:07
5755,3,473,18.55,2008-10-02 22:59:20
5756,2,849,11.62,2008-10-18 23:26:32
5757,2,153,11.67,2007-10-04 14:34:54
5758,1,588,15.54,2009-12-04 05:12:46
5759,1,724,6.56,2008-06-29 20:18:56
5760,2,657,15.06,2006-11-16 11:58:42
5761,1,594,13.26,2005-01-16 12:09:34
5762,1,730,16.83,2006-08-19 23:30:15
5763,3,955,19.03,2006-01-15 02:22:32
5764,1,575,18.02,2007-02-05 14:43:13
5765,3,586,8.68,2005-12-25 05:43:44
5766,1,634,6.03,2006-11-24 13:29:37
5767,3,272,7.68,2008-07-27 08:37:59
5768,2,559,11.37,2005-07-20 04:56:27
5769,3,323,15.82,2009-06-19 12:31:33
5770,3,231,19.62,2006-10-09 15:26:26
5771,3,962,8.5,2005-10-20 17:32:10
5772,2,311,16.22,2007-01-25 03:32:00
5773,1,377,18.07,2007-11-06 13:47:10
5774,1,110,9.92,2007-12-01 09:37:45
5775,3,529,10.43,2008-07-25 02:27:33
5776,3,553,16.45,2005-10-30 23:37:20
5777,1,803,13.77,2008-04-02 15:19:56
5778,2,509,8.61,2006-02-22 05:00:41
5779,2,46,16.69,2006-04-22 22:23:54
5780,3,745,10.34,2008-12-14 02:44:11
5781,1,429,13.23,2009-02-13 18:54:05
5782,1,252,13.9,2008-09-16 11:03:04
5783,2,337,10.74,2005-10-20 19:02:58
5784,2,490,11.71,2005-02-20 03:22:58
5785,3,325,11.31,2008-02-26 01:05:17
5786,2,763,18.83,2009-11-24 19:42:53
5787,2,839,7.27,2006-01-05 04:04:35
5788,2,789,13.03,2007-05-26 03:42:21
5789,1,918,12.25,2005-02-20 18:38:38
5790,3,911,11.52,2006-08-04 02:33:15
5791,1,288,18.57,2006-09-18 04:10:51
5792,1,382,7.23,2006-04-11 06:11:14
5793,1,558,17.07,2008-01-19 23:40:55
5794,3,687,10.22,2006-05-17 04:11:29
5795,1,249,9.88,2006-07-08 16:05:47
5796,1,354,14.47,2008-03-08 13:08:17
5797,1,934,8.15,2006-06-13 09:09:35
5798,3,542,15.25,2008-08-02 17:52:08
5799,2,25,19.29,2006-05-31 21:31:00
5800,3,556,11.24,2006-03-15 17:39:13
5801,1,851,8.86,2008-06-03 19:49:02
5802,1,409,15.14,2008-10-13 03:07:27
5803,2,198,13.63,2008-05-24 08:30:53
5804,3,707,6.39,2009-01-04 10:34:31
5805,2,343,17.98,2008-01-27 23:21:04
5806,3,103,9.44,2007-04-30 16:41:15
5807,1,622,16.79,2009-04-19 12:33:26
5808,1,999,17.69,2009-05-25 10:02:31
5809,3,472,18.97,2005-04-12 09:31:51
5810,1,677,15.48,2009-10-24 02:20:08
5811,3,773,15.07,2005-02-28 14:51:51
5812,1,41,13.43,2007-08-19 18:38:30
5813,3,93,14.98,2005-07-25 13:08:46
5814,1,333,9.11,2006-06-24 03:51:38
5815,3,814,15.14,2007-09-11 16:39:21
5816,1,860,13.46,2006-10-07 05:15:51
5817,2,131,16.13,2007-12-24 09:25:02
5818,2,209,5.98,2008-10-15 18:25:47
5819,3,50,16.67,2009-04-30 04:50:59
5820,3,954,10.62,2008-10-05 07:07:08
5821,2,940,12.47,2007-09-18 15:09:14
5822,1,86,5.45,2008-02-17 07:59:26
5823,1,471,12.69,2005-04-02 12:28:28
5824,1,418,17.43,2008-01-10 00:41:40
5825,3,355,11.09,2009-03-11 06:06:51
5826,1,51,7.92,2005-08-03 00:09:45
5827,3,786,14.67,2007-02-13 17:14:09
5828,2,302,13.57,2007-11-08 13:40:29
5829,1,303,6.51,2007-04-18 13:54:45
5830,2,181,18.02,2007-04-06 02:00:20
5831,3,24,10.37,2005-09-29 03:41:07
5832,2,636,12.78,2007-05-19 05:22:46
5833,1,183,13.59,2008-12-11 13:06:18
5834,2,355,18.05,2007-06-11 17:15:06
5835,2,699,8.29,2007-02-28 13:28:23
5836,3,653,19.85,2005-10-22 07:12:54
5837,3,107,16.78,2005-10-26 14:17:30
5838,3,687,6.27,2006-03-01 12:23:29
5839,1,848,5.96,2005-05-08 05:29:20
5840,1,31,9.52,2009-09-12 05:19:19
5841,3,309,16.84,2006-06-05 10:10:52
5842,1,48,7.22,2008-01-22 15:22:19
5843,1,810,16.93,2008-06-15 08:53:21
5844,2,602,5.23,2008-11-18 22:40:21
5845,2,35,5.14,2005-01-15 07:24:00
5846,2,985,19.86,2007-01-13 09:51:12
5847,3,682,11.98,2006-10-26 18:52:38
5848,2,123,18.81,2007-05-22 09:53:55
5849,1,731,19.99,2007-12-28 09:03:27
5850,2,418,7.41,2006-06-13 00:54:43
5851,2,884,8.22,2007-05-05 16:49:09
5852,3,418,19.6,2009-05-29 03:27:44
5853,1,367,9.75,2007-05-21 08:40:04
5854,3,756,16.64,2007-05-15 04:54:45
5855,3,948,15.39,2007-11-30 23:18:07
5856,2,185,13.46,2008-01-24 03:19:05
5857,3,697,5.55,2008-01-03 19:27:12
5858,1,928,19.51,2005-02-25 07:08:19
5859,3,938,8.78,2008-12-15 20:41:03
5860,3,606,17.32,2006-05-19 04:47:37
5861,2,444,12.75,2005-12-03 05:03:01
5862,1,440,13.01,2007-05-28 23:53:27
5863,1,744,8.87,2009-03-24 19:54:35
5864,1,371,19.13,2008-10-29 04:56:46
5865,3,886,19.46,2005-10-21 09:47:52
5866,3,661,15.21,2009-03-08 18:04:14
5867,2,428,19.73,2006-09-15 14:00:04
5868,2,939,11.39,2007-11-03 18:34:26
5869,1,610,10.01,2005-03-18 19:15:08
5870,1,765,19.53,2007-02-24 01:33:54
5871,3,876,8.72,2006-08-06 23:01:35
5872,1,456,11.37,2008-09-03 07:57:23
5873,1,105,12.55,2008-06-05 15:11:12
5874,3,52,11.77,2009-07-21 21:04:33
5875,2,621,16.16,2008-02-10 17:04:53
5876,2,973,17.55,2008-05-28 00:19:08
5877,1,448,14.31,2008-03-04 14:19:22
5878,2,573,16.01,2008-05-16 04:22:11
5879,1,829,5.8,2007-07-18 11:29:59
5880,3,762,16.71,2007-10-07 23:52:34
5881,3,910,7.46,2006-08-18 21:56:51
5882,3,430,5.29,2008-01-26 06:28:21
5883,1,841,9.08,2007-06-24 04:53:09
5884,1,322,5.02,2006-08-27 05:25:43
5885,1,686,10.28,2007-05-11 05:50:46
5886,3,46,7.16,2005-10-16 16:53:46
5887,2,409,16.03,2006-11-18 04:42:58
5888,1,869,14.41,2009-08-20 20:20:46
5889,3,66,7.32,2005-06-24 02:57:07
5890,2,464,5.57,2005-04-28 23:55:13
5891,1,343,7.49,2006-06-27 16:47:53
5892,2,566,17.15,2005-10-18 16:42:32
5893,2,342,16.88,2009-07-13 18:02:18
5894,3,311,12.55,2007-01-25 11:30:51
5895,1,573,11.31,2006-04-21 15:59:03
5896,1,116,11.54,2006-03-21 10:01:54
5897,2,631,9.56,2008-01-15 21:38:10
5898,3,388,18.68,2008-10-13 00:48:10
5899,1,791,13.75,2005-10-01 22:59:56
5900,3,68,12.26,2005-06-23 01:21:20
5901,3,306,16.17,2007-04-03 14:32:19
5902,1,1,5.36,2009-01-05 01:45:00
5903,3,886,15.43,2006-06-22 18:19:35
5904,2,414,7.3,2008-09-28 04:33:26
5905,3,245,9.58,2008-09-17 22:28:53
5906,3,712,5.73,2005-10-13 20:45:40
5907,2,9,7.33,2007-09-07 10:26:01
5908,2,926,13.65,2008-04-17 10:06:40
5909,2,453,16.53,2005-10-09 02:33:20
5910,3,14,7.84,2008-10-02 18:26:34
5911,2,958,7.15,2007-12-01 03:24:03
5912,3,283,10.5,2006-09-20 14:52:42
5913,2,373,14.91,2006-11-20 03:17:59
5914,1,163,10.98,2005-05-16 11:17:47
5915,3,712,8.8,2007-01-13 04:56:46
5916,1,689,17.5,2006-06-12 06:53:04
5917,3,447,16.92,2009-10-20 06:39:24
5918,1,575,19.21,2007-08-06 22:34:20
5919,3,623,6.58,2005-02-26 09:01:04
5920,1,414,5.57,2007-02-12 02:36:42
5921,3,593,8.26,2005-01-16 14:48:44
5922,2,378,19.44,2007-08-14 21:59:52
5923,2,866,12.86,2007-03-17 12:55:25
5924,1,540,8.67,2005-09-21 08:12:59
5925,3,644,13.85,2007-01-31 15:28:04
5926,3,959,16.99,2008-03-02 16:08:28
5927,3,354,19.69,2008-03-29 19:03:26
5928,2,310,14.06,2008-07-16 17:58:25
5929,3,539,13.76,2006-12-08 18:51:33
5930,3,951,8.96,2007-01-30 08:48:45
5931,1,471,11.56,2009-05-22 18:33:10
5932,2,413,10.53,2008-08-11 21:05:08
5933,3,21,8.86,2005-07-02 14:07:02
5934,1,90,14.74,2005-11-24 10:48:10
5935,2,547,6.74,2009-09-28 12:18:56
5936,2,743,19.83,2009-08-17 17:41:28
5937,2,223,16.3,2008-04-04 00:32:57
5938,3,391,17.52,2007-10-23 00:10:22
5939,3,424,19.17,2006-10-27 10:10:36
5940,1,760,19.64,2005-10-09 04:00:14
5941,3,892,14.98,2006-07-07 00:47:27
5942,3,949,11.06,2006-06-20 07:41:50
5943,3,475,17.44,2005-04-14 19:55:38
5944,3,930,10.13,2005-12-06 13:50:53
5945,2,137,17.09,2007-10-27 08:39:35
5946,1,536,5.33,2006-05-12 12:50:20
5947,3,569,10.02,2007-06-21 12:37:50
5948,3,836,6.15,2006-12-18 11:37:05
5949,2,439,5.97,2009-10-31 20:33:47
5950,1,23,8.73,2009-02-18 08:01:26
5951,1,621,10.12,2007-10-31 02:11:10
5952,3,507,13.08,2008-11-01 07:10:21
5953,1,752,12.5,2005-09-25 05:41:29
5954,2,11,12.53,2009-11-08 16:38:41
5955,3,146,9.44,2005-01-30 16:05:31
5956,1,172,13.09,2008-09-06 10:25:13
5957,1,569,19.39,2005-01-01 14:20:55
5958,2,174,9.7,2007-10-20 18:05:53
5959,1,220,13.28,2009-04-01 00:15:38
5960,3,657,17.68,2007-06-14 22:37:37
5961,2,8,15.54,2009-04-01 20:30:09
5962,1,705,11.01,2006-10-14 17:20:32
5963,3,380,7.37,2009-01-18 18:26:15
5964,2,714,7.35,2006-10-28 14:44:14
5965,2,864,5.8,2009-08-16 11:01:09
5966,1,329,10.28,2006-09-10 01:17:22
5967,3,202,15.19,2006-09-20 21:38:09
5968,2,229,11.3,2007-12-25 03:32:09
5969,1,962,17.32,2007-11-16 01:10:27
5970,1,446,17.98,2009-07-30 07:33:57
5971,1,991,9.66,2005-02-08 10:02:13
5972,3,795,9.05,2005-09-27 20:50:39
5973,2,559,7.17,2005-10-31 02:55:56
5974,2,35,6.29,2005-10-11 15:34:07
5975,2,778,13.55,2005-11-14 02:26:40
5976,3,69,15.69,2008-08-06 12:21:57
5977,1,423,13.81,2009-11-03 17:06:37
5978,2,304,19.81,2008-07-14 02:38:54
5979,2,306,14.38,2007-02-18 15:42:19
5980,1,436,18.23,2006-09-03 11:57:41
5981,3,250,7.35,2008-11-30 03:23:52
5982,1,735,6.77,2009-09-03 09:27:35
5983,3,411,9.89,2005-05-08 07:26:34
5984,2,531,18.0,2007-02-28 15:18:07
5985,1,236,13.3,2009-05-01 16:14:48
5986,3,218,6.13,2009-08-24 12:02:17
5987,1,450,18.67,2009-09-12 19:56:00
5988,2,455,8.26,2007-10-28 16:37:23
5989,1,381,14.41,2006-02-11 01:56:38
5990,2,289,19.92,2007-04-26 08:11:39
5991,1,307,18.04,2009-02-22 19:02:03
5992,3,332,13.33,2009-09-01 20:09:52
5993,1,47,11.14,2008-10-02 22:50:38
5994,3,599,10.7,2007-09-30 13:23:42
5995,1,685,17.59,2008-03-31 05:29:41
5996,2,291,16.19,2008-03-27 10:57:13
5997,1,979,5.57,2008-07-26 09:34:12
5998,1,556,10.15,2005-03-27 22:46:04
5999,1,661,18.23,2009-10-16 13:06:01
6000,3,145,14.98,2008-07-26 19:18:40
6001,2,368,18.19,2008-12-21 12:02:57
6002,1,71,9.77,2008-06-28 18:47:30
6003,2,376,6.02,2007-09-13 13:10:07
6004,3,682,15.5,2009-05-30 07:01:07
6005,3,4,9.99,2009-08-07 03:13:22
6006,2,254,9.67,2006-11-01 11:50:51
6007,3,710,14.97,2007-07-20 23:20:43
